stream,department,job_role,company_level,company_name,location,required_skills
PG,MSc,Research Scientist,Mid,Cyient,Pune,Research Methods
PG,MBA,Marketing Manager,Mid,Persistent,Pune,Marketing Strategy
PG,MBA,Product Manager,Mid,Persistent,Gurgaon,Product Strategy
PG,MCA,Cloud Engineer,Mid,Persistent,Chennai,"AWS, Azure"
PG,MTech,R&D Engineer,Mid,Ramco Systems,Pune,Advanced Engineering
PG,MTech,Project Engineer,Mid,Zoho,Gurgaon,Technical Projects
PG,MBA,Business Analyst,Mid,Persistent,Bengaluru,Business Analysis
PG,MTech,R&D Engineer,Mid,LTIMindtree,Bengaluru,Advanced Engineering
PG,MSc,ML Engineer,Mid,Persistent,Chennai,Machine Learning
PG,MBA,Product Manager,Mid,KPIT,Hyderabad,Product Strategy
PG,MBA,HR Manager,Mid,Ramco Systems,Pune,Human Resources
PG,MBA,Business Analyst,Mid,Persistent,Chennai,Business Analysis
PG,MCA,Software Engineer,Mid,LTIMindtree,Chennai,"Java, Python"
PG,MCA,Backend Developer,Mid,LTIMindtree,Mumbai,Spring Boot
PG,MCA,Cloud Engineer,Mid,Persistent,Hyderabad,"AWS, Azure"
PG,MBA,HR Manager,Mid,Persistent,Chennai,Human Resources
PG,MSc,Lab Scientist,Mid,Cyient,Mumbai,Advanced Lab Skills
PG,MBA,Product Manager,Mid,LTIMindtree,Chennai,Product Strategy
PG,MTech,Project Engineer,Mid,LTIMindtree,Mumbai,Technical Projects
PG,MSc,Data Scientist,Mid,Zoho,Gurgaon,"Python, Statistics"
PG,MTech,Design Specialist,Mid,Cyient,Mumbai,Advanced Design
PG,MCA,DevOps Engineer,Mid,Happiest Minds,Chennai,"Docker, CI/CD"
PG,MCA,Software Engineer,Mid,Happiest Minds,Mumbai,"Java, Python"
PG,MTech,Design Specialist,Mid,Persistent,Chennai,Advanced Design
PG,MCA,DevOps Engineer,Mid,KPIT,Pune,"Docker, CI/CD"
PG,MBA,Marketing Manager,Mid,Happiest Minds,Gurgaon,Marketing Strategy
PG,MCA,System Architect,Mid,Persistent,Pune,System Design
PG,MTech,R&D Engineer,Mid,Persistent,Mumbai,Advanced Engineering
PG,MTech,Design Specialist,Mid,Cyient,Chennai,Advanced Design
PG,MSc,Lab Scientist,Mid,Happiest Minds,Chennai,Advanced Lab Skills
PG,MSc,ML Engineer,Mid,Zoho,Gurgaon,Machine Learning
PG,MCA,Cloud Engineer,Mid,Zoho,Mumbai,"AWS, Azure"
PG,MCA,Software Engineer,Mid,Zoho,Hyderabad,"Java, Python"
PG,MBA,Operations Manager,Mid,Cyient,Chennai,Operations
PG,MSc,Data Scientist,Mid,Zoho,Mumbai,"Python, Statistics"
PG,MTech,Project Engineer,Mid,Zoho,Mumbai,Technical Projects
PG,MSc,Lab Scientist,Mid,Freshworks,Hyderabad,Advanced Lab Skills
PG,MCA,Software Engineer,Mid,KPIT,Gurgaon,"Java, Python"
PG,MTech,Systems Engineer,Mid,Zoho,Mumbai,System Engineering
PG,MSc,Lab Scientist,Mid,Freshworks,Gurgaon,Advanced Lab Skills
PG,MBA,HR Manager,Mid,Happiest Minds,Bengaluru,Human Resources
PG,MSc,Analytics Consultant,Mid,Zoho,Hyderabad,Data Analytics
PG,MBA,Product Manager,Mid,Happiest Minds,Chennai,Product Strategy
PG,MSc,Data Scientist,Mid,Cyient,Pune,"Python, Statistics"
PG,MSc,Research Scientist,Mid,Happiest Minds,Mumbai,Research Methods
PG,MBA,Operations Manager,Mid,Cyient,Hyderabad,Operations
PG,MTech,Project Engineer,Mid,Zoho,Mumbai,Technical Projects
PG,MSc,Lab Scientist,Mid,Freshworks,Mumbai,Advanced Lab Skills
PG,MSc,Data Scientist,Mid,KPIT,Chennai,"Python, Statistics"
PG,MBA,Operations Manager,Mid,LTIMindtree,Mumbai,Operations
PG,MTech,R&D Engineer,Mid,Persistent,Chennai,Advanced Engineering
PG,MSc,Research Scientist,Mid,Persistent,Chennai,Research Methods
PG,MBA,Product Manager,Mid,Zoho,Chennai,Product Strategy
PG,MTech,Systems Engineer,Mid,Happiest Minds,Bengaluru,System Engineering
PG,MCA,System Architect,Mid,Persistent,Chennai,System Design
PG,MTech,Automation Engineer,Mid,KPIT,Hyderabad,Automation Tools
PG,MBA,Operations Manager,Mid,Zoho,Chennai,Operations
PG,MSc,Research Scientist,Mid,Happiest Minds,Chennai,Research Methods
PG,MSc,Lab Scientist,Mid,Freshworks,Hyderabad,Advanced Lab Skills
PG,MSc,ML Engineer,Mid,Persistent,Hyderabad,Machine Learning
PG,MCA,DevOps Engineer,Mid,Freshworks,Gurgaon,"Docker, CI/CD"
PG,MSc,Lab Scientist,Mid,Zoho,Chennai,Advanced Lab Skills
PG,MSc,Research Scientist,Mid,Cyient,Chennai,Research Methods
PG,MBA,Product Manager,Mid,LTIMindtree,Hyderabad,Product Strategy
PG,MTech,Automation Engineer,Mid,Ramco Systems,Chennai,Automation Tools
PG,MCA,DevOps Engineer,Mid,KPIT,Bengaluru,"Docker, CI/CD"
PG,MTech,Systems Engineer,Mid,Persistent,Chennai,System Engineering
PG,MTech,Systems Engineer,Mid,Ramco Systems,Hyderabad,System Engineering
PG,MSc,Lab Scientist,Mid,Cyient,Gurgaon,Advanced Lab Skills
PG,MCA,Software Engineer,Mid,KPIT,Hyderabad,"Java, Python"
PG,MCA,Backend Developer,Mid,Ramco Systems,Chennai,Spring Boot
PG,MSc,Analytics Consultant,Mid,KPIT,Gurgaon,Data Analytics
PG,MBA,Operations Manager,Mid,Zoho,Mumbai,Operations
PG,MCA,Backend Developer,Mid,Freshworks,Bengaluru,Spring Boot
PG,MBA,Product Manager,Mid,KPIT,Hyderabad,Product Strategy
PG,MBA,Business Analyst,Mid,Ramco Systems,Pune,Business Analysis
PG,MTech,Systems Engineer,Mid,Ramco Systems,Gurgaon,System Engineering
PG,MTech,Design Specialist,Mid,Freshworks,Gurgaon,Advanced Design
PG,MCA,Cloud Engineer,Mid,Freshworks,Bengaluru,"AWS, Azure"
PG,MBA,Business Analyst,High,IBM,Pune,Business Analysis
PG,MTech,Project Engineer,High,IBM,Bengaluru,Technical Projects
PG,MCA,Cloud Engineer,High,Intel,Hyderabad,"AWS, Azure"
PG,MSc,Research Scientist,High,Intel,Chennai,Research Methods
PG,MBA,Business Analyst,High,Accenture,Hyderabad,Business Analysis
PG,MTech,Design Specialist,High,Oracle,Mumbai,Advanced Design
PG,MBA,HR Manager,High,Intel,Chennai,Human Resources
PG,MBA,Operations Manager,High,Amazon,Bengaluru,Operations
PG,MBA,Business Analyst,High,Intel,Chennai,Business Analysis
PG,MBA,Product Manager,High,Microsoft,Bengaluru,Product Strategy
PG,MTech,Project Engineer,High,Siemens,Bengaluru,Technical Projects
PG,MSc,Lab Scientist,High,Google,Chennai,Advanced Lab Skills
PG,MSc,Analytics Consultant,High,Amazon,Pune,Data Analytics
PG,MCA,DevOps Engineer,High,Amazon,Mumbai,"Docker, CI/CD"
PG,MBA,Marketing Manager,High,Infosys,Gurgaon,Marketing Strategy
PG,MTech,Systems Engineer,High,Amazon,Mumbai,System Engineering
PG,MBA,Product Manager,High,Amazon,Bengaluru,Product Strategy
PG,MTech,R&D Engineer,High,Siemens,Gurgaon,Advanced Engineering
PG,MTech,Systems Engineer,High,Microsoft,Mumbai,System Engineering
PG,MTech,Systems Engineer,High,Oracle,Mumbai,System Engineering
PG,MTech,Project Engineer,High,IBM,Mumbai,Technical Projects
PG,MSc,Lab Scientist,High,Oracle,Chennai,Advanced Lab Skills
PG,MSc,Analytics Consultant,High,Oracle,Hyderabad,Data Analytics
PG,MCA,Cloud Engineer,High,Amazon,Bengaluru,"AWS, Azure"
PG,MCA,Software Engineer,High,Infosys,Mumbai,"Java, Python"
PG,MBA,Marketing Manager,High,Siemens,Bengaluru,Marketing Strategy
PG,MSc,ML Engineer,High,Google,Bengaluru,Machine Learning
PG,MSc,Research Scientist,High,Microsoft,Hyderabad,Research Methods
PG,MSc,Analytics Consultant,High,Accenture,Chennai,Data Analytics
PG,MCA,Cloud Engineer,High,IBM,Bengaluru,"AWS, Azure"
PG,MSc,ML Engineer,High,Intel,Bengaluru,Machine Learning
PG,MSc,Research Scientist,High,Amazon,Mumbai,Research Methods
PG,MBA,Marketing Manager,High,Intel,Chennai,Marketing Strategy
PG,MTech,Project Engineer,High,Amazon,Gurgaon,Technical Projects
PG,MBA,Operations Manager,High,Qualcomm,Chennai,Operations
PG,MBA,Marketing Manager,High,Intel,Gurgaon,Marketing Strategy
PG,MBA,Operations Manager,High,Amazon,Chennai,Operations
PG,MTech,Systems Engineer,High,Microsoft,Mumbai,System Engineering
PG,MTech,Project Engineer,High,Accenture,Chennai,Technical Projects
PG,MTech,R&D Engineer,High,Siemens,Chennai,Advanced Engineering
PG,MBA,HR Manager,High,Microsoft,Hyderabad,Human Resources
PG,MSc,ML Engineer,High,Microsoft,Gurgaon,Machine Learning
PG,MSc,Analytics Consultant,High,Oracle,Chennai,Data Analytics
PG,MTech,R&D Engineer,High,Google,Bengaluru,Advanced Engineering
PG,MCA,Cloud Engineer,High,Intel,Bengaluru,"AWS, Azure"
PG,MSc,Data Scientist,High,Accenture,Chennai,"Python, Statistics"
PG,MBA,Marketing Manager,High,Amazon,Bengaluru,Marketing Strategy
PG,MCA,Backend Developer,High,Microsoft,Chennai,Spring Boot
PG,MSc,Data Scientist,High,Intel,Pune,"Python, Statistics"
PG,MCA,Backend Developer,High,Google,Pune,Spring Boot
PG,MBA,Operations Manager,High,Accenture,Gurgaon,Operations
PG,MSc,ML Engineer,High,Infosys,Gurgaon,Machine Learning
PG,MBA,Product Manager,High,Microsoft,Gurgaon,Product Strategy
PG,MTech,R&D Engineer,High,Accenture,Mumbai,Advanced Engineering
PG,MBA,Marketing Manager,High,Siemens,Pune,Marketing Strategy
PG,MBA,Operations Manager,High,IBM,Hyderabad,Operations
PG,MSc,Data Scientist,High,Siemens,Hyderabad,"Python, Statistics"
PG,MBA,Business Analyst,High,Amazon,Mumbai,Business Analysis
PG,MBA,Marketing Manager,High,Microsoft,Gurgaon,Marketing Strategy
PG,MBA,HR Manager,High,IBM,Chennai,Human Resources
PG,MCA,DevOps Engineer,High,Qualcomm,Bengaluru,"Docker, CI/CD"
PG,MBA,Product Manager,High,Amazon,Mumbai,Product Strategy
PG,MCA,Cloud Engineer,High,Siemens,Gurgaon,"AWS, Azure"
PG,MTech,R&D Engineer,High,IBM,Bengaluru,Advanced Engineering
PG,MTech,Automation Engineer,High,IBM,Mumbai,Automation Tools
PG,MCA,DevOps Engineer,High,Siemens,Gurgaon,"Docker, CI/CD"
PG,MCA,Backend Developer,High,Google,Mumbai,Spring Boot
PG,MTech,Design Specialist,High,Intel,Mumbai,Advanced Design
PG,MSc,Research Scientist,High,Siemens,Hyderabad,Research Methods
PG,MSc,Research Scientist,High,Qualcomm,Mumbai,Research Methods
